catch_ID,session_ID,session_date,session_year,session_month,session_day,island_code,subisland_code,site_code,lat,long,capture_date,capture_year,capture_month,capture_day,capture_hour,capture_min,release_date,species,ind_code,band_no,recapture,replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
2016-07-06_SCI_SR_10,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/6/2016 22:49,2016,7,6,22,49,7/6/2016 23:02,ASSP,7901-17133,7901-17133,N,N,N,0,33,0,33,13.6,35.8,24,137,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_11,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/6/2016 23:05,2016,7,6,23,5,7/6/2016 23:12,ASSP,7901-17134,7901-17134,N,N,N,0,34,0,34,14.5,37.6,22.8,140,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_12,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/6/2016 23:06,2016,7,6,23,6,7/6/2016 23:21,ASSP,7901-17136,7901-17136,N,N,N,0,34,0,34,14.4,35.6,23.2,130,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_13,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/6/2016 23:30,2016,7,6,23,30,7/6/2016 23:39,ASSP,7901-17137,7901-17137,N,N,N,0,31,0,31,15.4,36.6,23.8,139,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_14,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/6/2016 23:51,2016,7,6,23,51,7/7/2016 0:07,ASSP,7901-17138,7901-17138,N,N,N,2,34,0,34,14.8,37.6,23.5,141,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_15,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 0:11,2016,7,7,0,11,7/7/2016 0:24,ASSP,7901-17139,7901-17139,N,N,N,1,36,0,36,12.4,35.7,23.7,141,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_16,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 0:21,2016,7,7,0,21,7/7/2016 0:30,ASSP,7901-17140,7901-17140,N,N,N,0,40,0,40,15.2,39,22.9,139,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_17,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 0:50,2016,7,7,0,50,7/7/2016 0:57,ASSP,7901-17141,7901-17141,N,N,N,0,38,0,38,14.8,38.7,24.8,142,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_18,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 1:04,2016,7,7,1,4,7/7/2016 1:12,ASSP,7901-17142,7901-17142,N,N,N,0,37,0,37,15.1,36.9,23.5,140,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_19,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 1:15,2016,7,7,1,15,7/7/2016 1:23,ASSP,7901-17143,7901-17143,N,N,N,0,33,0,33,11.5,36.1,23.9,142,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_20,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 1:19,2016,7,7,1,19,7/7/2016 1:25,ASSP,7901-17144,7901-17144,N,N,N,0,38,0,38,14.3,39,22.2,136,ND,ND,"CAC, PTL",N,NA
2016-07-06_SCI_SR_21,2016-07-06_SCI_SR,7/6/2016,2016,7,6,SCI,SR,SR,34.047666,-119.547674,7/7/2016 1:42,2016,7,7,1,42,7/7/2016 1:47,ASSP,7901-17145,7901-17145,N,N,N,0,36,0,36,14.3,37.3,22.7,142,ND,ND,"CAC, PTL",N,NA
2016-07-07_SCI_SR_02,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 21:37,2016,7,7,21,37,7/7/2016 21:45,ASSP,7901-17146,7901-17146,N,N,N,0,36,0,36,13.2,36.1,23.3,134,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_03,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:06,2016,7,7,22,6,7/7/2016 22:15,ASSP,7901-17147,7901-17147,N,N,N,3,34,0,34,14.6,36.3,24.2,137,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_04,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:13,2016,7,7,22,13,7/7/2016 22:19,ASSP,7901-17148,7901-17148,N,N,N,2,34,0,34,14.2,36.2,22.2,134,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_05,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:45,2016,7,7,22,45,7/7/2016 22:50,ASSP,7901-17149,7901-17149,N,N,N,3,35,0,35,14.5,36.4,25.9,134,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_06,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:51,2016,7,7,22,51,7/7/2016 22:57,ASSP,7901-17150,7901-17150,N,N,N,0,39,0,39,14.2,36.8,22,139,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_07,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:51,2016,7,7,22,51,7/7/2016 22:59,ASSP,7901-17151,7901-17151,N,N,N,2,33,0,33,12.1,36.8,22.6,137,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_08,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 22:52,2016,7,7,22,52,7/7/2016 23:20,ASSP,7901-17152,7901-17152,N,N,N,3,30,0,30,14,35.5,26.9,138,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_09,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 23:11,2016,7,7,23,11,7/7/2016 23:28,ASSP,7901-17153,7901-17153,N,N,N,0,36,0,36,14.6,26,23,143,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-30_SCI_SR_03,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 0:30,2016,7,31,0,30,7/31/2016 0:38,ASSP,7901-17153,7901-17153,Y,N,N,0,35,0,35,15.1,36.9,23.2,144,ND,ND,"AJD, JAH",N,NA
2016-07-07_SCI_SR_10,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/7/2016 23:59,2016,7,7,23,59,7/8/2016 0:05,ASSP,7901-17154,7901-17154,N,N,N,1,36,0,36,14.4,37.6,25.2,141,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_11,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/8/2016 0:05,2016,7,8,0,5,7/8/2016 0:11,ASSP,7901-17155,7901-17155,N,N,N,0,35,0,35,13.9,36.4,23.6,135,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-07_SCI_SR_12,2016-07-07_SCI_SR,7/7/2016,2016,7,7,SCI,SR,SR,34.047666,-119.547674,7/8/2016 0:10,2016,7,8,0,10,7/8/2016 0:18,ASSP,7901-17156,7901-17156,N,N,N,4,35,0,35,12.6,37.1,23.6,145,ND,ND,"CAC, PTL, DMM",N,NA
2016-07-30_SCI_SR_04,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 21:34,2016,7,30,21,34,7/30/2016 21:50,ASSP,7901-17157,7901-17157,N,N,N,4,34,0,34,15.7,38.6,22.4,142,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_05,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 21:39,2016,7,30,21,39,7/30/2016 21:49,ASSP,7901-17158,7901-17158,N,N,N,0,35,0,35,15.7,37.1,22.2,146,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_06,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 21:41,2016,7,30,21,41,7/30/2016 22:01,ASSP,7901-17159,7901-17159,N,N,N,0,33,0,33,15.4,37.8,23.9,145,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_07,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 21:45,2016,7,30,21,45,7/30/2016 21:58,ASSP,7901-17160,7901-17160,N,N,N,0,32,0,32,14.3,38.6,22.7,137,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_08,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:03,2016,7,30,22,3,7/30/2016 22:07,ASSP,7901-17161,7901-17161,N,N,N,2,32,0,32,14.5,38.5,23.4,143,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_09,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:17,2016,7,30,22,17,7/30/2016 22:23,ASSP,7901-17162,7901-17162,N,N,N,0,31,0,31,14.3,37.8,22.7,142,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_10,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:25,2016,7,30,22,25,7/30/2016 23:36,ASSP,7901-17163,7901-17163,N,N,N,0,29,0,29,13.6,34.6,22.1,137,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_11,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:37,2016,7,30,22,37,7/30/2016 22:46,ASSP,7901-17164,7901-17164,N,N,N,0,31,0,31,14.2,38.1,22.9,140,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_12,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:37,2016,7,30,22,37,7/30/2016 22:53,ASSP,7901-17165,7901-17165,N,N,N,3,32,0,32,14.9,36.9,23.5,141,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_13,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:40,2016,7,30,22,40,7/30/2016 23:00,ASSP,7901-17166,7901-17166,N,N,N,0,34,0,34,15.1,37.4,23.7,143,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_14,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 22:54,2016,7,30,22,54,7/30/2016 23:06,ASSP,7901-17167,7901-17167,N,N,N,0,37,0,37,15,37.1,23,144,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_15,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:01,2016,7,30,23,1,7/30/2016 23:13,ASSP,7901-17168,7901-17168,N,N,N,0,33,0,33,14.6,37.1,23.1,147,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_16,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:09,2016,7,30,23,9,7/30/2016 23:18,ASSP,7901-17169,7901-17169,N,N,N,0,32,0,32,14.4,36.8,22.5,141,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_17,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:09,2016,7,30,23,9,7/30/2016 23:20,ASSP,7901-17170,7901-17170,N,N,N,0,34,0,34,14.4,38.2,24.2,146,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_18,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:22,2016,7,30,23,22,7/30/2016 23:28,ASSP,7901-17171,7901-17171,N,N,N,0,32,0,32,14.4,38.4,24,141,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_19,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:32,2016,7,30,23,32,7/30/2016 23:41,ASSP,7901-17172,7901-17172,N,N,N,0,34,0,34,14.7,36.5,24.5,140,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_20,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:45,2016,7,30,23,45,7/30/2016 23:55,ASSP,7901-17173,7901-17173,N,N,N,3,35,0,35,14.9,36.9,23.5,147,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_21,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/30/2016 23:50,2016,7,30,23,50,7/30/2016 23:57,ASSP,7901-17174,7901-17174,N,N,N,0,35,0,35,14.7,36.5,24,142,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_22,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 0:40,2016,7,31,0,40,7/31/2016 1:00,ASSP,7901-17175,7901-17175,N,N,N,0,33,0,33,14.3,36.3,23.7,141,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_23,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 0:52,2016,7,31,0,52,7/31/2016 1:02,ASSP,7901-17176,7901-17176,N,N,N,2,35,0,35,15.4,37,23.8,143,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_24,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:06,2016,7,31,1,6,7/31/2016 1:12,ASSP,7901-17177,7901-17177,N,N,N,0,36,0,36,15.1,39.6,24.5,146,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_25,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:12,2016,7,31,1,12,7/31/2016 1:29,ASSP,7901-17178,7901-17178,N,N,N,0,34,0,34,14.8,36.4,22.2,143,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_26,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:12,2016,7,31,1,12,7/31/2016 2:21,ASSP,7901-17179,7901-17179,N,N,N,0,36,0,36,14.2,38.6,22.7,140,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_27,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:34,2016,7,31,1,34,7/31/2016 1:44,ASSP,7901-17180,7901-17180,N,N,N,0,32,0,32,14.4,38.1,23,144,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_28,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:43,2016,7,31,1,43,7/31/2016 1:55,ASSP,7901-17181,7901-17181,N,N,N,3,36,0,36,15.1,37.6,24.1,143,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_29,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:45,2016,7,31,1,45,7/31/2016 1:56,ASSP,7901-17182,7901-17182,N,N,N,4,37,0,37,15.3,36.4,23,141,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_30,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:52,2016,7,31,1,52,7/31/2016 2:01,ASSP,7901-17183,7901-17183,N,N,N,2,31,0,31,14.1,36.2,24,140,ND,ND,"AJD, JAH",N,NA
2016-07-30_SCI_SR_31,2016-07-30_SCI_SR,7/30/2016,2016,7,30,SCI,SR,SR,34.047666,-119.547674,7/31/2016 1:52,2016,7,31,1,52,7/31/2016 2:04,ASSP,7901-17184,7901-17184,N,N,N,0,34,0,34,14.7,39.6,23.9,148,ND,ND,"AJD, JAH",N,NA
2016-07-31_SCI_SR_11,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 21:51,2016,7,31,21,51,7/31/2016 22:04,ASSP,7901-17185,7901-17185,N,N,N,0,34,0,34,15.6,39.2,25.6,145,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_12,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:05,2016,7,31,22,5,7/31/2016 22:13,ASSP,7901-17186,7901-17186,N,N,N,0,36,0,36,13,37.1,25.1,143,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_13,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:17,2016,7,31,22,17,7/31/2016 22:24,ASSP,7901-17187,7901-17187,N,N,N,0,33,0,33,14,37.6,22.4,141,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_14,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:35,2016,7,31,22,35,7/31/2016 22:43,ASSP,7901-17188,7901-17188,N,N,N,4,38,0,38,14.4,39.6,24.8,140,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_15,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:39,2016,7,31,22,39,7/31/2016 22:50,ASSP,7901-17189,7901-17189,N,N,N,0,36,0,36,14.2,37.1,23.3,140,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_16,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:49,2016,7,31,22,49,7/31/2016 22:55,ASSP,7901-17190,7901-17190,N,N,N,0,33,0,33,15.1,39.1,24.8,144,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_17,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 22:58,2016,7,31,22,58,7/31/2016 23:09,ASSP,7901-17191,7901-17191,N,N,N,0,32,0,32,14.2,36.7,23.5,142,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_18,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 23:12,2016,7,31,23,12,7/31/2016 23:27,ASSP,7901-17192,7901-17192,N,N,N,0,33,0,33,13.9,37.6,23.7,138,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_19,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 23:26,2016,7,31,23,26,7/31/2016 23:32,ASSP,7901-17193,7901-17193,N,N,N,3,35,0,35,14.1,38.9,24,147,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_20,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 23:32,2016,7,31,23,32,7/31/2016 23:48,ASSP,7901-17194,7901-17194,N,N,N,0,37,0,37,15.1,37.9,22.6,147,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_21,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 23:48,2016,7,31,23,48,7/31/2016 23:54,ASSP,7901-17195,7901-17195,N,N,N,0,36,0,36,15.6,38.6,24.4,141,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_22,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,7/31/2016 23:50,2016,7,31,23,50,7/31/2016 23:56,ASSP,7901-17196,7901-17196,N,N,N,0,33,0,33,15.2,40.2,25.2,142,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_23,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,8/1/2016 0:00,2016,8,1,0,0,8/1/2016 0:05,ASSP,7901-17197,7901-17197,N,N,N,0,35,0,35,14.9,38.7,24.3,139,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_24,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,8/1/2016 0:14,2016,8,1,0,14,8/1/2016 0:27,ASSP,7901-17198,7901-17198,N,N,N,4,35,0,35,15.1,36.6,24.2,146,ND,ND,"AJD, JAH, PTL",N,NA
2016-07-31_SCI_SR_25,2016-07-31_SCI_SR,7/31/2016,2016,7,31,SCI,SR,SR,34.047666,-119.547674,8/1/2016 0:15,2016,8,1,0,15,8/1/2016 0:23,ASSP,7901-17199,7901-17199,N,N,N,0,35,0,35,13,37.6,22.4,142,ND,ND,"AJD, JAH, PTL",N,NA
2017-06-19_SCI_SR_27,2017-06-19_SCI_SR,6/19/2017,2017,6,19,SCI,SR,SR,34.047666,-119.547674,6/19/2017 21:50,2017,6,19,21,50,6/19/2017 22:00,ASSP,7901-17199,7901-17199,Y,N,N,2,34,0,34,13.1,37,22.6,145,ND,ND,"AJD, CAC, AAY",N,NA
2016-06-03_SCI_SR_15,2016-06-03_SCI_SR,6/3/2016,2016,6,3,SCI,SR,SR,34.047666,-119.547674,6/4/2016 1:20,2016,6,4,1,20,6/4/2016 1:27,ASSP,7901-17200,7901-17200,N,N,N,0,42,0,42,15.1,37.7,21.8,143,ND,ND,"CAC, DMM",N,NA
2016-07-07_SBI_ESP_27,2016-07-07_SBI_ESP,7/7/2016,2016,7,7,SBI,SBI,ESP,33.482528,-119.041599,7/8/2016 1:18,2016,7,8,1,18,7/8/2016 1:24,ASSP,7901-17201,7901-17201,N,N,N,0,36,0,36,14.4,38.6,22,139,ND,ND,"AJD, JAH",N,NA
2016-07-07_SBI_ESP_28,2016-07-07_SBI_ESP,7/7/2016,2016,7,7,SBI,SBI,ESP,33.482528,-119.041599,7/8/2016 1:27,2016,7,8,1,27,7/8/2016 1:32,ASSP,7901-17202,7901-17202,N,N,N,2,36,0,36,14.3,38.8,23.9,147,ND,ND,"AJD, JAH",N,NA
2016-07-07_SBI_ESP_29,2016-07-07_SBI_ESP,7/7/2016,2016,7,7,SBI,SBI,ESP,33.482528,-119.041599,7/8/2016 1:35,2016,7,8,1,35,7/8/2016 1:52,ASSP,7901-17203,7901-17203,N,N,N,0,34,0,34,15.3,38.1,23.5,142,ND,ND,"AJD, JAH",N,NA
2016-07-07_SBI_ESP_30,2016-07-07_SBI_ESP,7/7/2016,2016,7,7,SBI,SBI,ESP,33.482528,-119.041599,7/8/2016 1:54,2016,7,8,1,54,7/8/2016 2:02,ASSP,7901-17204,7901-17204,N,N,N,3,32,0,32,14.8,38,23.5,145,ND,ND,"AJD, JAH",N,NA
2016-07-08_SBI_AP_02,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 21:25,2016,7,8,21,25,7/8/2016 21:30,ASSP,7901-17205,7901-17205,N,N,N,0,35,0,35,14.6,39.2,23.8,139,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_03,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 21:35,2016,7,8,21,35,7/8/2016 21:46,ASSP,7901-17206,7901-17206,N,N,N,0,32,0,32,14.9,36.9,23.5,135,ND,ND,AJD,N,NA
2016-07-08_SBI_AP_04,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 22:14,2016,7,8,22,14,7/8/2016 22:19,ASSP,7901-17207,7901-17207,N,N,N,0,34,0,34,13.9,38,23,142,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_05,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 22:30,2016,7,8,22,30,7/8/2016 22:48,ASSP,7901-17208,7901-17208,N,N,N,3,34,0,34,15.7,37.9,24.4,141,ND,ND,AJD,N,NA
2016-07-08_SBI_AP_06,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 22:55,2016,7,8,22,55,7/8/2016 23:01,ASSP,7901-17209,7901-17209,N,N,N,1,36,0,36,14.5,38.3,23.9,135,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_07,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 23:04,2016,7,8,23,4,7/8/2016 23:08,ASSP,7901-17210,7901-17210,N,N,N,0,35,0,35,14.7,38,24.1,145,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_08,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/9/2016 0:23,2016,7,9,0,23,7/9/2016 0:30,ASSP,7901-17211,7901-17211,N,N,N,1,33,0,33,14.2,37.3,20.9,136,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_09,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/9/2016 0:32,2016,7,9,0,32,7/9/2016 0:43,ASSP,7901-17212,7901-17212,N,N,N,0,35,0,35,15.4,37.8,22.1,136,ND,ND,AJD,N,NA
2016-07-08_SBI_AP_10,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/9/2016 0:44,2016,7,9,0,44,7/9/2016 0:48,ASSP,7901-17213,7901-17213,N,N,N,3,34,0,34,13.9,38,23.9,141,ND,ND,JAH,N,NA
2016-07-08_SBI_AP_11,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/9/2016 0:48,2016,7,9,0,48,7/9/2016 0:59,ASSP,7901-17214,7901-17214,N,N,N,3,32,0,32,15.3,38,24,142,ND,ND,AJD,N,NA
2016-07-08_SBI_AP_12,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/9/2016 1:13,2016,7,9,1,13,7/9/2016 1:18,ASSP,7901-17215,7901-17215,N,N,N,0,35,0,35,14.9,39.4,24.7,146,ND,ND,JAH,N,NA
